subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
17,22,151,B,66.13811167257634,50.1477423080311,3.306905583628817,0.7877188941451227,B,997.4581789865624,Correct,7,3,small,big,False,Value,left,left,882.018659991445,Correct
17,22,152,A,62.65795905787843,81.19289102015998,3.1328979528939214,1.2753749497632563,A,737.0523930003401,Correct,2,5,big,small,False,Value,right,right,1962.342618004186,Correct
17,22,153,A,40.915173596552755,71.50873314969057,2.045758679827638,1.123256553652904,A,640.0457290001214,Correct,5,6,big,small,False,Size,left,left,795.981656992808,Correct
17,22,154,A,13.133905127846404,35.87853803890061,0.6566952563923202,0.5635787576227606,A,848.8407440017909,Correct,6,7,big,small,False,Value,right,right,724.6361860015895,Correct
17,22,155,A,32.98224365509795,47.99750053012694,1.6491121827548978,0.7539429752805951,B,414.0927240077872,Incorrect,2,3,big,small,False,Value,right,right,730.2549379819538,Correct
17,22,156,A,34.778372156500886,52.1943674012871,1.7389186078250445,0.8198672059332507,A,855.2024610107765,Correct,7,2,big,small,True,Size,left,left,948.5583679925185,Correct
17,22,157,A,49.412422513427444,63.5379654775551,2.470621125671372,0.9980520278416449,A,687.4350050056819,Correct,8,3,small,big,False,Size,right,right,855.556729977252,Correct
17,22,158,A,37.89257972287791,59.692468505705726,1.8946289861438956,0.9376471026608261,A,620.9039599925745,Correct,5,2,big,small,True,Size,left,left,662.9421469988301,Correct
17,22,159,A,36.07676968484004,48.026984157272366,1.8038384842420019,0.7544061030128011,B,1105.1475510175806,Incorrect,7,5,small,big,False,Value,left,left,2215.7271729956847,Correct
17,22,160,A,24.103766808441907,35.97490119320209,1.2051883404220953,0.565092426510912,A,584.7135910007637,Correct,6,5,small,big,False,Value,left,left,882.3266859981231,Correct
17,22,161,A,17.932671894391305,35.15981644582942,0.8966335947195653,0.5522891052389165,A,611.839413002599,Correct,5,6,big,small,False,Size,left,left,446.6462330019567,Correct
17,22,162,B,72.08720252378176,54.215191781063055,3.6043601261890874,0.8516102410617472,B,689.8680270242039,Correct,4,5,big,small,False,Size,left,left,619.5534579746891,Correct
17,22,163,A,22.588694567058447,54.23397556801726,1.1294347283529222,0.8519052960972566,A,456.5902980102692,Correct,3,2,small,big,False,Size,right,right,544.736006995663,Correct
17,22,164,A,39.631927489931215,68.10992287781605,1.9815963744965608,1.0698681667475713,A,592.9413820267655,Correct,7,8,big,small,False,Size,left,left,749.9306859972421,Correct
17,22,165,B,41.84939113504302,22.349983818406685,2.092469556752151,0.351072724858786,B,524.6814189886209,Correct,7,4,big,small,True,Value,left,left,920.3133920091204,Correct
17,22,166,A,55.097993297953536,65.31523722133247,2.7548996648976765,1.0259693471100635,A,817.0012060145382,Correct,7,4,small,big,False,Size,right,right,268.98505800636485,Correct
17,22,167,B,76.7454170256163,45.97651212361568,3.837270851280815,0.7221973636261653,B,652.4292469839565,Correct,4,3,small,big,False,Size,right,right,645.7662229950074,Correct
17,22,168,A,29.636574130123094,43.740068409726234,1.4818287065061548,0.6870673879175547,A,543.1980660068803,Correct,7,5,small,big,False,Value,left,left,737.4587170197628,Correct
17,22,169,A,13.906561616974638,42.73645504921177,0.695328080848732,0.6713026661153706,A,613.4835420234594,Correct,7,6,small,big,False,Size,right,left,786.2282359856181,Incorrect
17,22,170,B,74.64334576538027,62.36284871134116,3.7321672882690136,0.9795933368424055,B,688.8264580047689,Correct,3,8,big,small,False,Value,right,right,782.1927230106667,Correct
17,22,171,B,49.67463580137979,40.03616178472737,2.4837317900689895,0.6288865587041598,B,521.1220720084384,Correct,4,8,big,small,False,Value,right,right,700.8714789990336,Correct
17,22,172,A,21.1696950947908,36.148865752224154,1.05848475473954,0.5678250554139553,B,890.4205980070401,Incorrect,4,7,big,small,False,Value,right,right,784.8231040115934,Correct
17,22,173,A,25.110270188777186,41.64608127573158,1.2555135094388592,0.6541751149332088,A,787.9749550193083,Correct,6,7,big,small,False,Value,right,right,856.2052939960267,Correct
17,22,174,B,74.3647512978856,58.08879508475303,3.7182375648942805,0.9124566594707149,B,551.1613239941653,Correct,7,4,big,small,True,Value,left,left,766.4644439937547,Correct
17,22,175,B,41.33469080039386,22.317599391844432,2.066734540019693,0.3505640314758925,B,601.9469950115308,Correct,7,4,big,small,True,Value,left,left,651.0693710006308,Correct
17,22,176,A,35.78187435189835,57.23871728526899,1.7890937175949175,0.8991036686215209,A,769.6277680224739,Correct,4,2,small,big,False,Size,right,right,639.9602090241387,Correct
17,22,177,B,52.29505454956884,40.85610318001671,2.614752727478442,0.6417661680232354,A,1138.93326302059,Incorrect,8,5,small,big,False,Value,left,left,738.4632520261221,Correct
17,22,178,A,58.109936761179455,75.53092955951396,2.905496838058973,1.186437067114886,A,536.4776109927334,Correct,6,5,small,big,False,Size,right,right,666.3597319857217,Correct
17,22,179,B,55.42289205758662,32.62791274627329,2.7711446028793314,0.5125180549283047,B,803.3879249996971,Correct,6,5,small,big,False,Value,left,left,759.4228950038087,Correct
17,22,180,A,17.79375010695704,39.51462525740045,0.8896875053478521,0.6206942820900149,A,618.8397029764019,Correct,8,7,small,big,False,Size,right,right,667.0808310154825,Correct
17,22,181,B,53.62189978849631,22.558716805513583,2.6810949894248153,0.3543514949530704,B,541.5464369871188,Correct,8,3,small,big,False,Value,left,left,1043.5327629966196,Correct
