,subject,day,level_2,p,nll,bic,model
195,1,14,2,39.53004431045093,205.1787318649844,420.0140912045734,nll_glc_1
196,1,15,0,42.354490236435794,246.01331598563712,498.46438362101065,nll_unix_0
197,1,15,1,38.09455707527077,246.01331598563712,498.46438362101065,nll_unix_0
198,1,15,0,60.67456990272255,226.9929213125032,460.4235942747428,nll_unix_1
199,1,15,1,38.09815190947669,226.9929213125032,460.4235942747428,nll_unix_1
200,1,15,0,41.6441061620148,190.91504922329023,388.26785009631686,nll_uniy_0
201,1,15,1,38.08690758171622,190.91504922329023,388.26785009631686,nll_uniy_0
202,1,15,0,58.99199334037171,294.89401047615434,596.225772602045,nll_uniy_1
203,1,15,1,38.100519986918314,294.89401047615434,596.225772602045,nll_uniy_1
204,1,15,0,-0.4725851175461818,183.129010977341,375.9146494292866,nll_glc_0
205,1,15,1,-11.318168754203407,183.129010977341,375.9146494292866,nll_glc_0
206,1,15,2,38.05472007493973,183.129010977341,375.9146494292866,nll_glc_0
207,1,15,0,0.999999987491248,227.02307076697906,463.7027690085627,nll_glc_1
208,1,15,1,-60.42085708656486,227.02307076697906,463.7027690085627,nll_glc_1
209,1,15,2,38.08460994172623,227.02307076697906,463.7027690085627,nll_glc_1
210,1,16,0,37.725963735591264,252.15905557463196,510.75586279900034,nll_unix_0
211,1,16,1,39.302911332008556,252.15905557463196,510.75586279900034,nll_unix_0
212,1,16,0,64.11899058104089,211.69654137040473,429.8308343905459,nll_unix_1
213,1,16,1,39.30199766251266,211.69654137040473,429.8308343905459,nll_unix_1
214,1,16,0,33.74021365768896,175.88940169956763,358.21655504887167,nll_uniy_0
215,1,16,1,39.299832457721685,175.88940169956763,358.21655504887167,nll_uniy_0
216,1,16,0,60.657753131100776,287.2904762983625,581.0187042464613,nll_uniy_1
217,1,16,1,39.30354129648879,287.2904762983625,581.0187042464613,nll_uniy_1
218,1,16,0,-0.4907473885959851,164.54775870501192,338.7521448846284,nll_glc_0
219,1,16,1,-5.85304910150576,164.54775870501192,338.7521448846284,nll_glc_0
220,1,16,2,30.243569151993817,164.54775870501192,338.7521448846284,nll_glc_0
221,1,16,0,0.9999994090952831,211.77432000037822,433.20526747536104,nll_glc_1
222,1,16,1,-64.40520303143967,211.77432000037822,433.20526747536104,nll_glc_1
223,1,16,2,39.30263362253504,211.77432000037822,433.20526747536104,nll_glc_1
224,2,1,0,48.22861351543648,346.51518602357095,699.4681236968783,nll_unix_0
225,2,1,1,38.7660729776824,346.51518602357095,699.4681236968783,nll_unix_0
226,2,1,0,49.49867164757332,121.32730707668183,249.09236580310008,nll_unix_1
227,2,1,1,17.230027604353534,121.32730707668183,249.09236580310008,nll_unix_1
228,2,1,0,49.23893045621415,216.41716629526312,439.27208424026264,nll_uniy_0
229,2,1,1,38.750956208383954,216.41716629526312,439.27208424026264,nll_uniy_0
230,2,1,0,50.62006519865869,262.8961402981711,532.2300322460785,nll_uniy_1
231,2,1,1,38.76616523981934,262.8961402981711,532.2300322460785,nll_uniy_1
232,2,1,0,-0.9282556491719538,88.68147599031502,187.01957945523463,nll_glc_0
233,2,1,1,27.534816262290878,88.68147599031502,187.01957945523463,nll_glc_0
234,2,1,2,11.395907520329327,88.68147599031502,187.01957945523463,nll_glc_0
235,2,1,0,0.9999999827678598,121.35294779421572,252.36252306303604,nll_glc_1
236,2,1,1,-49.637612201212285,121.35294779421572,252.36252306303604,nll_glc_1
237,2,1,2,17.227675665905267,121.35294779421572,252.36252306303604,nll_glc_1
238,2,2,0,51.635325671091856,332.7603811945167,671.9585140387697,nll_unix_0
239,2,2,1,38.622671428418926,332.7603811945167,671.9585140387697,nll_unix_0
240,2,2,0,46.724876078657985,144.53634290075294,295.5104374512423,nll_unix_1
241,2,2,1,22.859352403369666,144.53634290075294,295.5104374512423,nll_unix_1
242,2,2,0,53.03363303849253,194.4907736836307,395.4192990169978,nll_uniy_0
243,2,2,1,38.615893674995306,194.4907736836307,395.4192990169978,nll_uniy_0
244,2,2,0,46.512435481014734,301.2553418091012,608.9484352679387,nll_uniy_1
245,2,2,1,38.621447884986,301.2553418091012,608.9484352679387,nll_uniy_1
246,2,2,0,-0.8782011455319302,64.26954005810926,138.1957075908231,nll_glc_0
247,2,2,1,18.102785055947063,64.26954005810926,138.1957075908231,nll_glc_0
248,2,2,2,8.38861131625948,64.26954005810926,138.1957075908231,nll_glc_0
249,2,2,0,0.9999999211650055,144.60075182874792,298.8581311321004,nll_glc_1
250,2,2,1,-46.651138778666954,144.60075182874792,298.8581311321004,nll_glc_1
251,2,2,2,23.01294092518669,144.60075182874792,298.8581311321004,nll_glc_1
252,2,3,0,53.106340456594616,333.5866697967882,673.6110912433128,nll_unix_0
253,2,3,1,39.42534062306455,333.5866697967882,673.6110912433128,nll_unix_0
254,2,3,0,46.489520242865645,136.30408987319376,279.04593139612393,nll_unix_1
255,2,3,1,21.14853916759242,136.30408987319376,279.04593139612393,nll_unix_1
256,2,3,0,54.37181267364023,208.52788644494464,423.4935245396257,nll_uniy_0
257,2,3,1,39.416404753839494,208.52788644494464,423.4935245396257,nll_uniy_0
258,2,3,0,45.89981076814568,260.03118778091016,526.5001272115567,nll_uniy_1
259,2,3,1,39.42192744793542,260.03118778091016,526.5001272115567,nll_uniy_1
260,2,3,0,-0.881025534952319,105.4979676693096,220.6525628132238,nll_glc_0
261,2,3,1,17.219694704166344,105.4979676693096,220.6525628132238,nll_glc_0
262,2,3,2,14.624833320895597,105.4979676693096,220.6525628132238,nll_glc_0
263,2,3,0,0.9999998774874455,136.35049151123445,282.3576104970735,nll_glc_1
264,2,3,1,-46.48198218485164,136.35049151123445,282.3576104970735,nll_glc_1
265,2,3,2,21.161766905459125,136.35049151123445,282.3576104970735,nll_glc_1
266,2,4,0,48.39171273996832,331.27845967880654,668.9946710073494,nll_unix_0
267,2,4,1,39.006667146457566,331.27845967880654,668.9946710073494,nll_unix_0
268,2,4,0,48.97837467758788,149.67288335869665,305.7835183671297,nll_unix_1
269,2,4,1,24.405317128868468,149.67288335869665,305.7835183671297,nll_unix_1
270,2,4,0,48.41618269344513,190.01335878400508,386.46446921774657,nll_uniy_0
271,2,4,1,38.99617686302321,190.01335878400508,386.46446921774657,nll_uniy_0
272,2,4,0,48.74606473095044,295.3123288849778,597.0624094196919,nll_uniy_1
273,2,4,1,39.00606344417662,295.3123288849778,597.0624094196919,nll_uniy_1
274,2,4,0,-0.8415078703002529,86.41045432905005,182.4775361327047,nll_glc_0
275,2,4,1,15.169889011303146,86.41045432905005,182.4775361327047,nll_glc_0
276,2,4,2,11.955309634881367,86.41045432905005,182.4775361327047,nll_glc_0
277,2,4,0,0.9999999799931536,149.7081145336803,309.07285654196517,nll_glc_1
278,2,4,1,-48.911954283186596,149.7081145336803,309.07285654196517,nll_glc_1
279,2,4,2,24.183321294318834,149.7081145336803,309.07285654196517,nll_glc_1
280,2,5,0,49.085745462737826,314.74309186210485,635.923935373946,nll_unix_0
281,2,5,1,39.12745228588899,314.74309186210485,635.923935373946,nll_unix_0
282,2,5,0,46.812550365129624,170.23441399161638,346.90657963296917,nll_unix_1
283,2,5,1,33.102311844739106,170.23441399161638,346.90657963296917,nll_unix_1
284,2,5,0,49.94912211683503,160.80733216608135,328.0524159818991,nll_uniy_0
285,2,5,1,28.420591268861678,160.80733216608135,328.0524159818991,nll_uniy_0
286,2,5,0,47.07821190479677,319.2916560956574,645.0210638410512,nll_uniy_1
287,2,5,1,39.12637939978869,319.2916560956574,645.0210638410512,nll_uniy_1
288,2,5,0,-0.6733577760474719,65.35901985477281,140.3746671841502,nll_glc_0
289,2,5,1,-4.862231772435795,65.35901985477281,140.3746671841502,nll_glc_0
290,2,5,2,10.866024827478796,65.35901985477281,140.3746671841502,nll_glc_0
291,2,5,0,0.9999999917305871,170.256087853682,350.1688031819686,nll_glc_1
292,2,5,1,-46.7525639759804,170.256087853682,350.1688031819686,nll_glc_1
293,2,5,2,33.78680703783714,170.256087853682,350.1688031819686,nll_glc_1
294,2,6,0,48.993337691228405,309.0710332298909,624.5798181095181,nll_unix_0
295,2,6,1,38.706003614642924,309.0710332298909,624.5798181095181,nll_unix_0
296,2,6,0,51.69471840226399,173.4974220159712,353.43259568167883,nll_unix_1
297,2,6,1,33.978433776192986,173.4974220159712,353.43259568167883,nll_unix_1
298,2,6,0,50.34969425178482,171.5345954127223,349.506942475181,nll_uniy_0
299,2,6,1,33.05785649430031,171.5345954127223,349.506942475181,nll_uniy_0
300,2,6,0,51.739437280687675,309.07977196130565,624.5972955723477,nll_uniy_1
301,2,6,1,38.70749670670067,309.07977196130565,624.5972955723477,nll_uniy_1
302,2,6,0,-0.6892096779114665,90.10585043669923,189.86832834800305,nll_glc_0
303,2,6,1,-1.6180506901371006,90.10585043669923,189.86832834800305,nll_glc_0
304,2,6,2,12.656113173093583,90.10585043669923,189.86832834800305,nll_glc_0
305,2,6,0,0.9999998977052453,173.5541873882936,356.7650022511918,nll_glc_1
306,2,6,1,-51.37631106221433,173.5541873882936,356.7650022511918,nll_glc_1
307,2,6,2,33.64371858799369,173.5541873882936,356.7650022511918,nll_glc_1
308,2,7,0,50.74972201548768,310.93471617036056,628.3071839904575,nll_unix_0
309,2,7,1,39.44920413312494,310.93471617036056,628.3071839904575,nll_unix_0
310,2,7,0,48.27669662006398,164.2796401686128,334.997031986962,nll_unix_1
311,2,7,1,28.72177513806035,164.2796401686128,334.997031986962,nll_unix_1
312,2,7,0,52.424993143494106,178.63203353437927,363.70181871849496,nll_uniy_0
313,2,7,1,39.411520768504786,178.63203353437927,363.70181871849496,nll_uniy_0
314,2,7,0,48.568680805772246,307.54732649051607,621.5324046307685,nll_uniy_1
315,2,7,1,39.450490572909914,307.54732649051607,621.5324046307685,nll_uniy_1
316,2,7,0,-0.7744353210334799,91.70428965163018,193.06520677786494,nll_glc_0
317,2,7,1,5.47000790964255,91.70428965163018,193.06520677786494,nll_glc_0
318,2,7,2,13.259952237660098,91.70428965163018,193.06520677786494,nll_glc_0
319,2,7,0,0.999999946169281,164.31669653141995,338.2900205374445,nll_glc_1
320,2,7,1,-48.40198740097492,164.31669653141995,338.2900205374445,nll_glc_1
321,2,7,2,28.77343152687097,164.31669653141995,338.2900205374445,nll_glc_1
322,2,8,0,48.50184650325942,286.7099767053199,579.8577050603761,nll_unix_0
323,2,8,1,38.47270683800966,286.7099767053199,579.8577050603761,nll_unix_0
324,2,8,0,56.786315095703856,194.14210829186567,394.72196823346775,nll_unix_1
325,2,8,1,38.466926828598126,194.14210829186567,394.72196823346775,nll_unix_1
326,2,8,0,48.468545471104704,148.58200027504907,303.60175219983455,nll_uniy_0
327,2,8,1,24.44884414099771,148.58200027504907,303.60175219983455,nll_uniy_0
328,2,8,0,55.11186416575921,334.156513017423,674.7507776845823,nll_uniy_1
329,2,8,1,38.47217753086571,334.156513017423,674.7507776845823,nll_uniy_1
330,2,8,0,-0.548523892245822,87.02009279862695,183.6968130718585,nll_glc_0
331,2,8,1,-11.817760681774857,87.02009279862695,183.6968130718585,nll_glc_0
332,2,8,2,11.694275902432516,87.02009279862695,183.6968130718585,nll_glc_0
333,2,8,0,0.9999999330333595,194.21080160539765,398.0782306853999,nll_glc_1
334,2,8,1,-56.175433143810906,194.21080160539765,398.0782306853999,nll_glc_1
335,2,8,2,38.40757548054384,194.21080160539765,398.0782306853999,nll_glc_1
336,2,9,0,53.90115650149024,288.8994796986298,584.236711046996,nll_unix_0
337,2,9,1,38.97434632396063,288.8994796986298,584.236711046996,nll_unix_0
338,2,9,0,46.38828430950425,188.65028030402542,383.73831225778724,nll_unix_1
339,2,9,1,38.970821761780485,188.65028030402542,383.73831225778724,nll_unix_1
340,2,9,0,54.87961214325472,160.20704072595677,326.85183310164996,nll_uniy_0
341,2,9,1,28.520685242747014,160.20704072595677,326.85183310164996,nll_uniy_0
342,2,9,0,47.14708155333987,321.41465622887165,649.2670641074797,nll_uniy_1
343,2,9,1,38.97370388157389,321.41465622887165,649.2670641074797,nll_uniy_1
