subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
15,22,53,B,46.81797594384545,34.65819476303684,2.3408987971922723,0.5444096502712038,B,832.3159989959095,Correct,4,7,big,small,False,Size,left,left,1105.8732499950565,Correct
15,22,54,A,63.2453066805472,88.65279602481621,3.1622653340273597,1.392554863558785,A,915.6726250075735,Correct,7,4,big,small,True,Size,left,left,1085.1616250001825,Correct
15,22,55,A,36.268234658989954,63.2091829217494,1.8134117329494979,0.9928875235319066,A,976.0355830076151,Correct,8,2,small,big,False,Size,right,right,914.1879160015378,Correct
15,22,56,A,39.101521503073116,67.62767324932732,1.9550760751536558,1.0622930072972885,A,803.5570410138462,Correct,8,6,small,big,False,Value,left,left,973.626499006059,Correct
15,22,57,A,67.68860310936587,82.96111265646715,3.384430155468294,1.303150110275962,A,1460.0969580060337,Correct,5,8,big,small,False,Size,left,left,924.8501659894828,Correct
15,22,58,A,19.903174730433133,47.42160353065412,0.9951587365216567,0.7448968063667539,A,1207.8498739865609,Correct,6,2,small,big,False,Size,right,right,1007.8390410053544,Correct
15,22,59,B,43.52388140816652,34.27119509178018,2.176194070408326,0.5383306736503959,B,906.9712490017992,Correct,2,5,big,small,False,Value,right,right,895.5418319965247,Correct
15,22,60,A,16.422712341695675,43.194039619954424,0.8211356170847837,0.6784903877445763,A,709.7006239928305,Correct,6,8,small,big,True,Value,right,right,1097.6044579874724,Correct
15,22,61,B,55.52529596398229,39.88423600673677,2.776264798199114,0.6265001141640287,B,660.0394569977652,Correct,6,7,big,small,False,Size,left,right,859.3440830009058,Incorrect
15,22,62,B,43.680151907741305,16.335674944658905,2.1840075953870652,0.2566001819878563,B,902.0557909971103,Correct,4,3,small,big,False,Size,right,right,1094.7038740268908,Correct
15,22,63,B,66.83243715867577,42.91871474019479,3.3416218579337884,0.6741655946465597,B,1351.0410409944598,Correct,4,5,small,big,True,Size,right,right,842.9314160021022,Correct
15,22,64,A,45.87329297340186,61.370081818996546,2.2936646486700933,0.9639989909638205,A,957.1885819896124,Correct,6,5,big,small,True,Size,left,left,950.2732910041232,Correct
15,22,65,B,67.40872040929547,58.78372876274208,3.3704360204647736,0.9233726521582276,B,891.0711659991648,Correct,3,2,small,big,False,Value,left,left,1113.2804999942891,Correct
15,22,66,A,52.360594258931116,62.0194539035,2.6180297129465555,0.974199303814432,A,1852.1434160065837,Correct,3,6,small,big,True,Size,right,right,1148.6050410021562,Correct
15,22,67,A,44.15818100414419,73.85132656893424,2.2079090502072094,1.1600539250341226,A,787.783165986184,Correct,5,8,big,small,False,Value,right,right,2031.1529989994597,Correct
15,22,68,B,74.224251510672,43.39700598224445,3.7112125755336,0.6816785759080572,B,929.7114580112975,Correct,7,2,small,big,False,Value,left,left,990.1235830038786,Correct
